a_idx,date,amount,holding_party_id,counter_party_id,holding_party_country,counter_party_country,tx_type,hour,day_of_week,month,explanation,transaction_anomaly_score
1795844,2019-07-25 14:23:29,349.0,364,96789,DE,SA,credit,14,3,7,"rare counter party country, unusual amount ($349), unusual time of day (14:00)",-0.0036553967862006376
2680499,2019-08-05 17:34:16,12.0,364,284027,DE,US,credit,17,0,8,"rare counter party country, transaction on Monday, unusual activity in month 8",-0.0036100219003623035
2680403,2019-08-05 17:33:27,12.0,364,284027,DE,US,credit,17,0,8,"rare counter party country, transaction on Monday, unusual activity in month 8",-0.0036100219003623035
2680411,2019-08-05 17:33:27,12.0,364,284027,DE,US,credit,17,0,8,"rare counter party country, transaction on Monday, unusual activity in month 8",-0.0036100219003623035
2125540,2019-07-29 18:19:30,104.0,364,293666,DE,RU,credit,18,0,7,"rare counter party country, transaction on Monday, unusual time of day (18:00)",-0.003534573883819725
96310,2019-07-01 18:31:25,104.0,364,288539,DE,RU,credit,18,0,7,"rare counter party country, transaction on Monday, unusual time of day (18:00)",-0.003534573883819725
11902672,2019-12-19 10:16:45,402.5,364,332491,DE,AE,credit,10,3,12,"rare counter party country, unusual amount ($402), unusual activity in month 12",-0.003482589155729965
3452822,2019-08-15 15:45:56,674.5,364,263783,DE,AT,credit,15,3,8,"unusual amount ($674), rare counter party country, unusual activity in month 8",-0.003442418183781659
1024130,2019-07-15 11:13:27,267.0,364,332461,DE,SA,credit,11,0,7,"rare counter party country, unusual amount ($267), transaction on Monday",-0.003438835653198802
6232766,2019-09-25 09:51:00,408.5,364,336686,DE,PA,credit,9,2,9,"rare counter party country, unusual amount ($408), unusual time of day (9:00)",-0.003413495346985096
3182101,2019-08-12 09:32:28,244.5,364,182824,DE,US,credit,9,0,8,"rare counter party country, transaction on Monday, unusual amount ($244)",-0.0033333706657237006
12603351,2019-12-29 11:04:54,1540.5,364,115590,DE,FR,credit,11,6,12,"unusual amount ($1,540), unusual activity in month 12, rare counter party country",-0.003315001218422986
12603248,2019-12-29 11:03:05,1540.5,364,177031,DE,FR,credit,11,6,12,"unusual amount ($1,540), unusual activity in month 12, rare counter party country",-0.003315001218422986
12603310,2019-12-29 11:04:04,1540.5,364,177031,DE,FR,credit,11,6,12,"unusual amount ($1,540), unusual activity in month 12, rare counter party country",-0.003315001218422986
5661831,2019-09-16 15:23:16,12.0,364,341506,DE,ZA,credit,15,0,9,"rare counter party country, transaction on Monday, very small amount ($12)",-0.0033136784607540326
8564313,2019-10-28 09:17:44,52.0,364,180244,DE,SE,credit,9,0,10,"rare counter party country, transaction on Monday, unusual time of day (9:00)",-0.0033046868708688226
576890,2019-07-08 19:04:03,37.5,364,283582,DE,SI,credit,19,0,7,"rare counter party country, transaction on Monday, unusual time of day (19:00)",-0.0032789700237878527
4268880,2019-08-26 14:03:20,52.0,364,283552,DE,US,credit,14,0,8,"rare counter party country, transaction on Monday, unusual activity in month 8",-0.00326169672486909
1765632,2019-07-25 08:27:26,1870.5,364,290076,DE,CZ,credit,8,3,7,"unusual amount ($1,870), unusual time of day (8:00), transaction on Thursday",-0.0032233750746962775
4720749,2019-09-02 10:09:26,408.0,364,231367,DE,IT,credit,10,0,9,"unusual amount ($408), rare counter party country, transaction on Monday",-0.0031897099993249967
1485035,2019-07-21 09:31:16,304.5,364,180824,DE,UA,credit,9,6,7,"rare counter party country, unusual amount ($304), unusual time of day (9:00)",-0.00318031105966865
12905845,2020-01-02 13:12:08,414.0,364,208993,DE,DE,credit,13,3,1,"unusual activity in month 1, unusual amount ($414), unusual time of day (13:00)",-0.0031547365178988818
1089257,2019-07-16 09:56:06,18.0,364,332251,DE,US,credit,9,1,7,"rare counter party country, transaction on Tuesday, unusual time of day (9:00)",-0.003153392135660793
13039371,2020-01-04 11:54:57,174.0,364,248975,DE,RU,credit,11,5,1,"rare counter party country, unusual activity in month 1, unusual time of day (11:00)",-0.0031175960156684113
13365760,2020-01-11 11:45:51,180.0,364,338520,DE,RU,credit,11,5,1,"rare counter party country, unusual activity in month 1, unusual time of day (11:00)",-0.0031175960156684113
3253857,2019-08-13 09:11:40,477.5,364,340758,DE,LV,credit,9,1,8,"rare counter party country, unusual amount ($478), unusual activity in month 8",-0.0030757945235502238
11832397,2019-12-18 10:46:06,180.0,364,189228,DE,UA,credit,10,2,12,"rare counter party country, unusual activity in month 12, unusual amount ($180)",-0.0030609372874750296
4718867,2019-09-02 09:31:40,52.0,364,253915,DE,UA,credit,9,0,9,"rare counter party country, transaction on Monday, unusual time of day (9:00)",-0.003049191238553184
2415439,2019-08-02 12:59:40,1348.5,364,263630,DE,AT,credit,12,4,8,"unusual amount ($1,348), rare counter party country, unusual activity in month 8",-0.0030218520190236076
12430374,2019-12-27 11:56:03,47.0,364,182867,DE,US,credit,11,4,12,"rare counter party country, unusual activity in month 12, unusual time of day (11:00)",-0.0030214651565914075
12263686,2019-12-23 14:46:24,645.0,364,127102,DE,FR,credit,14,0,12,"unusual amount ($645), transaction on Monday, unusual activity in month 12",-0.0029904545455023968
7525617,2019-10-13 11:12:06,317.64,364,287227,DE,US,credit,11,6,10,"rare counter party country, unusual amount ($318), unusual time of day (11:00)",-0.0029890472761772147
1501851,2019-07-21 13:30:54,304.0,364,246930,DE,SA,credit,13,6,7,"rare counter party country, unusual amount ($304), unusual time of day (13:00)",-0.002920920178324571
13073774,2020-01-05 11:17:49,361.0,364,284010,DE,AU,credit,11,6,1,"unusual activity in month 1, unusual amount ($361), rare counter party country",-0.002918641006790179
13067907,2020-01-05 14:21:13,418.0,364,308022,DE,DE,credit,14,6,1,"unusual amount ($418), unusual activity in month 1, unusual time of day (14:00)",-0.0029003534210741977
3302103,2019-08-13 17:26:03,148.5,364,179362,DE,US,credit,17,1,8,"rare counter party country, unusual activity in month 8, unusual amount ($148)",-0.0028920159989760386
562302,2019-07-08 16:11:30,462.5,364,216795,DE,AE,credit,16,0,7,"unusual amount ($462), rare counter party country, transaction on Monday",-0.002858132307981376
113794,2019-07-02 08:35:04,193.0,364,343627,DE,SI,credit,8,1,7,"rare counter party country, unusual amount ($193), unusual time of day (8:00)",-0.002811807574908398
760860,2019-07-11 14:40:51,280.5,364,182879,DE,US,credit,14,3,7,"rare counter party country, unusual amount ($280), unusual time of day (14:00)",-0.002811718755950099
3009639,2019-08-09 19:02:16,60.0,364,255210,DE,UA,credit,19,4,8,"rare counter party country, unusual time of day (19:00), unusual amount ($60)",-0.0027846752476968772
7070059,2019-10-07 15:01:44,1254.0,364,327790,DE,CH,credit,15,0,10,"unusual amount ($1,254), transaction on Monday, unusual activity in month 10",-0.002775033972214014
6107625,2019-09-23 08:30:39,52.0,364,181364,DE,SE,credit,8,0,9,"rare counter party country, transaction on Monday, unusual time of day (8:00)",-0.002773434165736277
10025935,2019-11-20 14:53:55,25.0,364,341199,DE,SK,credit,14,2,11,"rare counter party country, unusual activity in month 11, unusual time of day (14:00)",-0.0027395876129239216
8409222,2019-10-26 08:47:42,390.0,364,287043,DE,RO,credit,8,5,10,"rare counter party country, unusual amount ($390), transaction on Saturday",-0.0027118137403869813
680860,2019-07-10 13:05:11,260.0,364,247004,DE,SA,credit,13,2,7,"rare counter party country, unusual amount ($260), unusual time of day (13:00)",-0.002520201005102529
13102980,2020-01-06 15:13:05,25.0,364,266043,DE,LT,credit,15,0,1,"rare counter party country, unusual activity in month 1, transaction on Monday",-0.0025047312117751908
3828510,2019-08-20 15:36:39,804.0,364,230520,DE,BE,credit,15,1,8,"unusual amount ($804), rare counter party country, unusual activity in month 8",-0.002439015482236906
13441285,2020-01-12 15:43:16,68.0,364,343767,DE,JP,credit,15,6,1,"unusual activity in month 1, rare counter party country, unusual time of day (15:00)",-0.002373794449320399
3318082,2019-08-13 20:18:33,25.0,364,216650,DE,QA,credit,20,1,8,"rare counter party country, unusual time of day (20:00), unusual activity in month 8",-0.002350426514417414
7602292,2019-10-15 08:40:43,1348.5,364,333761,DE,DE,credit,8,1,10,"unusual amount ($1,348), transaction on Tuesday, unusual time of day (8:00)",-0.002346370776324047
13070673,2020-01-05 09:57:11,444.0,364,126617,DE,FR,credit,9,6,1,"unusual amount ($444), unusual activity in month 1, rare counter party country",-0.002275907294407409
476310,2019-07-07 10:36:37,379.0,364,280120,DE,SK,credit,10,6,7,"rare counter party country, unusual amount ($379), unusual time of day (10:00)",-0.002236501438772409
3696051,2019-08-18 15:06:50,311.5,364,246954,DE,SA,credit,15,6,8,"rare counter party country, unusual amount ($312), unusual time of day (15:00)",-0.002225424811924781
10549840,2019-11-29 10:44:37,220.0,364,231741,DE,TR,credit,10,4,11,"rare counter party country, unusual amount ($220), unusual activity in month 11",-0.0022194205104704157
2647965,2019-08-05 12:34:26,252.0,364,216649,DE,QA,credit,12,0,8,"rare counter party country, unusual amount ($252), transaction on Monday",-0.0021960387725105113
12990109,2020-01-04 19:32:54,94.0,364,188634,DE,IT,credit,19,5,1,"unusual activity in month 1, rare counter party country, unusual time of day (19:00)",-0.0021778149004008096
12699696,2019-12-30 14:43:42,624.0,364,215496,DE,DE,credit,14,0,12,"unusual amount ($624), transaction on Monday, unusual activity in month 12",-0.0021686041959828595
3119280,2019-08-11 09:18:39,477.5,364,182103,DE,LT,credit,9,6,8,"rare counter party country, unusual amount ($478), unusual activity in month 8",-0.002163083559102774
8554772,2019-10-28 10:15:33,200.0,364,248942,DE,RU,credit,10,0,10,"rare counter party country, transaction on Monday, unusual amount ($200)",-0.0021227421628263743
8853474,2019-11-01 10:22:41,155.5,364,335075,DE,TW,credit,10,4,11,"rare counter party country, unusual activity in month 11, unusual time of day (10:00)",-0.002106640362049106
10913630,2019-12-04 16:53:10,600.0,364,304230,DE,DE,credit,16,2,12,"unusual amount ($600), unusual activity in month 12, transaction on Wednesday",-0.002104954998621622
12785611,2019-12-31 11:47:05,187.5,364,286145,DE,RU,credit,11,1,12,"rare counter party country, unusual activity in month 12, unusual amount ($188)",-0.0020472343353359346
5420286,2019-09-13 10:39:48,378.0,364,252020,DE,UA,credit,10,4,9,"rare counter party country, unusual amount ($378), unusual time of day (10:00)",-0.001998563900585393
12416847,2019-12-27 08:27:27,37.5,364,288552,DE,RU,credit,8,4,12,"rare counter party country, unusual activity in month 12, unusual time of day (8:00)",-0.00199022938944593
7158564,2019-10-08 09:55:18,155.5,364,266876,DE,UA,credit,9,1,10,"rare counter party country, transaction on Tuesday, unusual amount ($156)",-0.001988542549872685
7158617,2019-10-08 09:57:39,155.5,364,254116,DE,UA,credit,9,1,10,"rare counter party country, transaction on Tuesday, unusual amount ($156)",-0.001988542549872685
7158559,2019-10-08 09:55:18,155.5,364,266876,DE,UA,credit,9,1,10,"rare counter party country, transaction on Tuesday, unusual amount ($156)",-0.001988542549872685
4287,2019-06-30 09:55:09,886.0,364,209103,DE,DE,credit,9,6,6,"unusual amount ($886), unusual activity in month 6, unusual time of day (9:00)",-0.001954644654415749
5632057,2019-09-16 08:43:57,52.0,364,340591,DE,RU,credit,8,0,9,"rare counter party country, transaction on Monday, unusual time of day (8:00)",-0.0019309487760583721
11322994,2019-12-10 11:02:04,210.0,364,186333,DE,NL,credit,11,1,12,"rare counter party country, unusual activity in month 12, unusual amount ($210)",-0.0018956728085228747
12785504,2019-12-31 11:46:11,227.0,364,336407,DE,NL,credit,11,1,12,"rare counter party country, unusual activity in month 12, unusual amount ($227)",-0.0018956728085228747
114744,2019-07-02 08:59:15,311.5,364,249523,DE,KW,credit,8,1,7,"rare counter party country, unusual amount ($312), unusual time of day (8:00)",-0.001847008949489748
2630924,2019-08-05 09:10:30,364.0,364,186112,DE,NL,credit,9,0,8,"rare counter party country, unusual amount ($364), transaction on Monday",-0.0018164596607171957
12798039,2019-12-31 14:48:55,624.0,364,148991,DE,FR,credit,14,1,12,"unusual amount ($624), unusual activity in month 12, transaction on Tuesday",-0.0017842299910664217
5932573,2019-09-20 17:13:54,234.0,364,335095,DE,US,credit,17,4,9,"rare counter party country, unusual amount ($234), unusual time of day (17:00)",-0.001725789362153729
11490730,2019-12-13 14:31:35,36.0,364,286538,DE,RU,credit,14,4,12,"rare counter party country, unusual activity in month 12, unusual time of day (14:00)",-0.0017248600002555126
11202997,2019-12-08 10:18:16,444.0,364,230950,DE,BE,credit,10,6,12,"unusual amount ($444), rare counter party country, unusual activity in month 12",-0.0017156424054043384
4723123,2019-09-02 10:49:50,260.0,364,216829,DE,SA,credit,10,0,9,"rare counter party country, unusual amount ($260), transaction on Monday",-0.0017155065281795334
1787480,2019-07-25 13:00:54,348.5,364,184528,DE,SA,credit,13,3,7,"rare counter party country, unusual amount ($348), transaction on Thursday",-0.001694715820614201
3515383,2019-08-16 12:50:46,445.0,364,338392,DE,SA,credit,12,4,8,"rare counter party country, unusual amount ($445), unusual activity in month 8",-0.0016926229119663683
2260042,2019-07-31 14:52:41,260.0,364,264346,DE,SA,credit,14,2,7,"rare counter party country, unusual amount ($260), unusual time of day (14:00)",-0.0016581429139668202
7555038,2019-10-14 09:27:24,52.0,364,336978,DE,PT,credit,9,0,10,"rare counter party country, transaction on Monday, unusual time of day (9:00)",-0.0016194195392377209
2669428,2019-08-05 15:45:28,280.5,364,246048,DE,KW,credit,15,0,8,"rare counter party country, unusual amount ($280), transaction on Monday",-0.0016023123092053781
1602637,2019-07-22 19:14:58,40.0,364,231362,DE,SE,credit,19,0,7,"rare counter party country, transaction on Monday, unusual time of day (19:00)",-0.001593772196729848
10699849,2019-12-01 13:19:05,153.0,364,333023,DE,US,credit,13,6,12,"rare counter party country, unusual activity in month 12, unusual amount ($153)",-0.001586106459701364
3823685,2019-08-20 14:44:17,215.0,364,246997,DE,SA,credit,14,1,8,"rare counter party country, unusual amount ($215), unusual activity in month 8",-0.001567611192155538
7429519,2019-10-12 15:48:23,420.0,364,218161,DE,NL,credit,15,5,10,"rare counter party country, unusual amount ($420), transaction on Saturday",-0.0015590273199409532
2710840,2019-08-06 10:02:50,379.0,364,253215,DE,PL,credit,10,1,8,"rare counter party country, unusual amount ($379), unusual activity in month 8",-0.0015559496132157014
1700092,2019-07-24 10:36:22,364.0,364,279281,DE,SE,credit,10,2,7,"rare counter party country, unusual amount ($364), unusual time of day (10:00)",-0.001551231837970457
1699987,2019-07-24 10:34:54,379.0,364,181506,DE,SE,credit,10,2,7,"rare counter party country, unusual amount ($379), unusual time of day (10:00)",-0.001551231837970457
1168953,2019-07-17 11:21:11,363.5,364,189964,DE,SE,credit,11,2,7,"rare counter party country, unusual amount ($364), unusual time of day (11:00)",-0.0015270702815024517
9038322,2019-11-03 16:21:03,50.0,364,320328,DE,VN,credit,16,6,11,"rare counter party country, unusual activity in month 11, unusual amount ($50)",-0.0014919961177231045
